ID,birth,education,marital_status,income,number_of_children,days_since_last_purchase,customer_enrollment_date,customer_complaint_status,discounted_purchases,website_purchases,catalogue_purchases,store_purchases,web_visits_month,campaign1_accepted,campaign2_accepted,campaign3_accepted,campaign4_accepted,campaign5_accepted
10352,1963,Graduation,Widow,34213.0,2,2,07-09-2012,0,3,3,1,2,9,0,0,0,0,0
11084,1976,Master,Together,65104.0,1,4,14-11-2013,0,2,3,5,7,7,0,0,0,0,0
1940,1986,Graduation,Married,25252.0,1,26,,0,1,1,0,2,8,0,0,0,0,0
5255,1986,Graduation,Single,,1,19,20-02-2013,0,0,27,0,0,1,0,0,0,0,0
5628,1982,Graduation,Together,61416.0,0,25,08-02-2013,0,1,10,3,10,6,0,0,1,0,0
9396,1978,PhD,Married,37717.0,1,31,23-11-2012,0,1,1,0,2,9,0,0,0,0,0
8475,1973,PhD,Married,157243.0,1,98,01-03-2014,0,15,0,22,0,0,0,0,0,0,0
1183,1949,Master,Married,36408.0,2,11,21-09-2013,0,1,1,0,2,6,0,0,0,0,0
10037,1993,Graduation,Single,74293.0,0,66,04-05-2014,0,1,5,4,6,2,0,0,0,0,0
10128,1958,Graduation,Together,53977.0,1,21,08-06-2013,0,5,5,5,12,5,0,0,0,0,0
3478,1971,PhD,Married,60585.0,2,17,24-06-2013,0,10,7,4,9,5,0,0,0,0,0
8619,1957,Graduation,Together,21994.0,1,4,24-12-2012,0,1,0,0,3,5,0,0,0,0,0
10065,1970,2n Cycle,Married,15315.0,0,27,03-08-2013,0,2,2,0,4,5,0,0,0,0,0
8932,1969,Master,Together,65176.0,1,57,29-10-2012,0,4,9,6,6,6,0,0,0,0,0
10909,1948,Graduation,Married,92344.0,0,9,15-01-2014,0,0,5,10,5,1,0,0,1,0,1
425,1985,Graduation,Married,55357.0,2,66,19-02-2013,0,3,6,2,11,5,0,0,0,0,0
7725,1965,2n Cycle,Married,76800.0,0,33,08-03-2014,0,1,4,4,7,1,0,0,0,0,0
3762,1986,PhD,Single,69867.0,0,30,02-04-2013,0,1,3,5,8,1,1,0,0,0,0
11148,1975,Graduation,Together,22280.0,1,85,19-05-2013,0,1,1,0,2,8,0,0,0,0,0
6658,1972,Graduation,Together,59868.0,1,37,22-07-2013,0,7,11,2,12,6,0,0,0,0,0
1453,1943,PhD,Widow,57513.0,0,59,06-07-2013,0,2,9,3,13,6,0,0,0,0,0
2518,1986,2n Cycle,Together,20491.0,0,16,25-01-2013,0,1,0,1,2,7,0,0,0,0,0
10796,1984,Master,Married,30477.0,1,16,22-01-2014,0,1,1,1,3,6,0,0,0,0,0
4377,1971,Graduation,Married,52914.0,1,32,07-01-2013,0,2,7,3,3,7,0,0,1,0,0
2587,1972,PhD,Married,29791.0,1,21,15-05-2014,0,2,2,0,3,5,0,0,0,0,0
5788,1972,Graduation,Together,46053.0,1,46,17-02-2013,0,3,3,2,4,5,0,0,0,0,0
4179,1959,Graduation,Together,24221.0,0,94,20-08-2013,0,1,1,1,3,4,0,0,0,0,0
3807,1955,Graduation,Together,59925.0,1,83,30-11-2012,0,3,9,2,9,6,0,0,0,0,0
361,1969,Master,Married,43142.0,2,84,18-02-2014,0,1,1,0,2,7,0,0,0,0,0
1232,1982,PhD,Together,70038.0,0,54,25-10-2013,0,1,4,4,8,2,0,0,0,0,0
3403,1958,PhD,Together,78952.0,1,11,24-09-2012,0,2,2,5,12,6,0,0,0,0,0
5286,1987,Master,Single,41020.0,0,68,28-10-2013,0,1,3,2,4,3,0,0,0,0,0
11114,1970,Graduation,Together,19656.0,1,94,08-02-2013,0,3,2,1,3,7,0,0,0,0,0
7212,1966,Graduation,Married,44794.0,1,99,08-06-2014,0,1,2,0,3,6,0,0,0,0,0
7987,1969,Graduation,Married,65747.0,1,96,07-03-2014,0,4,8,1,6,6,0,0,0,1,0
4867,1968,PhD,Single,38236.0,2,2,20-09-2013,0,4,3,0,4,7,0,0,0,0,0
7849,1970,PhD,Married,80336.0,0,12,09-09-2013,0,1,2,9,13,1,0,0,0,0,0
6892,1968,Graduation,Divorced,61671.0,1,23,03-06-2014,0,8,10,4,6,8,1,0,0,1,0
9909,1996,2n Cycle,Married,7500.0,0,24,09-11-2012,0,3,3,1,3,9,0,0,0,0,0
9780,1971,Master,Together,71499.0,1,12,25-06-2013,0,2,8,3,13,4,0,0,0,0,0
3619,1960,2n Cycle,Divorced,87305.0,0,19,23-09-2012,0,1,5,3,8,2,0,0,0,0,1
11051,1956,PhD,Together,77376.0,2,72,10-05-2014,0,4,6,3,10,4,0,0,0,0,0
9284,1958,Graduation,Together,53977.0,1,21,08-06-2013,0,5,5,5,12,5,0,0,0,0,0
803,1968,Graduation,Together,40521.0,2,82,05-04-2013,0,1,0,1,2,5,0,0,0,0,0
4927,1971,Graduation,Together,16626.0,2,76,15-01-2014,0,3,3,0,3,9,0,0,0,0,0
849,1953,Master,Together,56129.0,1,65,20-06-2013,0,4,6,2,10,4,0,0,0,0,0
10675,1956,PhD,Married,66334.0,1,82,03-04-2013,0,2,9,3,5,5,0,0,0,0,0
3076,1975,Graduation,Together,66653.0,2,18,07-09-2012,0,4,4,2,12,3,0,0,0,0,0
9727,1957,Graduation,Married,23539.0,0,13,28-02-2014,0,1,2,0,4,6,0,0,0,0,0
3197,1980,Graduation,Married,77353.0,1,38,16-12-2013,0,2,6,4,8,4,0,0,0,0,0
8652,1946,Graduation,Together,37760.0,0,20,31-08-2012,0,2,4,1,6,7,0,0,0,0,0
3010,1989,Master,Together,88420.0,0,87,02-05-2014,0,1,4,7,8,1,1,0,1,0,1
1055,1976,Master,Married,53204.0,2,40,20-03-2014,0,1,1,0,3,4,0,0,0,0,0
2499,1958,2n Cycle,Single,75342.0,1,38,06-05-2013,0,1,5,2,10,4,0,0,0,0,0
7007,1968,Master,Married,29543.0,2,47,01-04-2014,0,2,3,1,2,7,0,0,0,0,0
11003,1980,2n Cycle,Together,25130.0,1,10,02-10-2013,0,2,2,0,3,7,0,0,0,0,0
2942,1964,Graduation,Single,45906.0,1,20,07-05-2013,0,2,5,4,4,5,0,0,1,0,0
5692,1989,Basic,Married,25443.0,1,82,22-12-2012,0,1,1,0,3,8,0,0,0,0,0
5283,1976,PhD,Single,42473.0,2,72,17-02-2014,0,3,2,1,4,5,0,0,0,0,0
3933,1980,Graduation,Together,44010.0,1,46,13-10-2012,0,6,10,2,6,9,0,0,0,0,0
4188,1957,Graduation,Single,36864.0,1,53,13-08-2012,0,3,5,2,4,8,0,0,0,0,0
11086,1984,Basic,Single,25707.0,1,18,18-01-2014,0,1,1,0,3,7,0,0,0,0,0
67,1972,Master,Single,46423.0,2,6,18-09-2013,0,3,2,0,4,7,0,0,0,0,0
4050,1966,Master,Married,49605.0,0,65,21-06-2014,0,1,2,1,4,3,0,0,0,0,0
2295,1954,PhD,Married,62670.0,1,57,02-02-2014,0,1,5,3,13,3,0,0,0,0,0
1406,1975,Graduation,Single,53201.0,2,49,,0,8,6,3,5,7,0,0,0,0,0
1545,1986,Graduation,Married,38508.0,1,95,02-08-2013,0,6,7,2,5,8,0,0,0,0,0
1048,1972,Master,Married,35641.0,1,11,14-07-2013,0,2,3,1,4,7,0,0,0,0,0
8439,1964,Graduation,Together,63404.0,2,97,06-06-2014,0,2,6,3,4,4,1,0,0,0,0
9999,1965,Graduation,Together,75276.0,0,2,27-09-2012,0,1,9,4,9,5,0,0,0,0,0
3412,1951,Master,Married,67381.0,1,67,15-01-2013,0,4,2,2,9,7,0,0,0,1,0
5067,1994,Graduation,Together,80134.0,0,11,14-02-2014,0,1,2,7,11,5,1,1,0,1,1
